time,total_cells,quiescent_percent,activated_percent,proliferating_percent,senescent_percent,apoptotic_percent,avg_activation,avg_miR455,avg_miR148,avg_stress,avg_metabolism,avg_stress_fibers,treatment_efficacy,synergy_index
600,140,48.24888355296008,36.75111644703992,6.523214331943374,0.0,0.5290672421831899,0.36751116447039917,0.028270089574646093,0.028270089574646093,0.1901761874400482,0.9542551795978439,0.2840349409786291,8.481026872393826,1.1
660,141,45.490227532415076,39.009772467584924,6.8012027652412215,0.0,0.5705285623201446,0.39009772467584924,0.030007517282757634,0.030007517282757634,0.21962686952169314,0.9461149460565952,0.3008405500941115,9.002255184827291,1.1
720,142,42.912163676143756,41.087836323856244,7.056964470628461,0.0,0.6588806085650794,0.41087836323856247,0.03160602794142788,0.03160602794142788,0.23462447748738022,0.9422550679303571,0.31623590688296566,9.481808382428365,1.1
780,143,40.500252631938245,42.999747368061755,7.292276599146062,0.0,0.7038734324621406,0.4299974736806175,0.03307672874466289,0.03307672874466289,0.1647361999083059,0.9638098315253734,0.3303439855385829,9.923018623398866,1.1
840,144,38.241209554448844,44.758790445551156,7.508774208683219,0.0,0.4942085997249177,0.44758790445551155,0.03442983880427012,0.03442983880427012,0.1945600382546619,0.9554039240453095,0.3432763593393107,10.328951641281035,1.1
900,145,36.122811795912355,46.377188204087645,7.707961625118479,0.0,0.5836801147639856,0.46377188204087644,0.0356747601569905,0.0356747601569905,0.2087385963855453,0.9516483251471326,0.3551343529997114,10.702428047097147,1.1
960,146,34.13381397752224,47.86618602247776,7.891222895074186,0.0,0.6262157891566359,0.47866186022477764,0.036820143094213664,0.036820143094213664,0.2618370676633852,0.9361769369386699,0.36601006592009205,11.0460429282641,1.1
1020,147,32.26386985131717,49.23613014868283,8.05983140291481,0.0,0.7855112029901556,0.49236130148682833,0.037873946268217565,0.037873946268217565,0.23227892426060234,0.9454659012291063,0.3759872823314833,11.362183880465269,1.1
1080,147,30.503460409647936,50.496539590352064,8.21495871881256,0.0,0.696836772781807,0.5049653959035206,0.03884349199257851,0.03884349199257851,0.21671799365923625,0.9505219986992605,0.38514228218300117,11.653047597773552,1.1
1140,148,28.843827742694103,51.6561722573059,8.357682739360726,0.0,0.6501539809777087,0.516561722573059,0.03973551712100454,0.03973551712100454,0.22170382572432815,0.9493830591311034,0.3935445647739441,11.920655136301361,1.1
1200,149,27.27691418444151,52.72308581555849,8.488995177299506,0.0,0.6651114771729845,0.5272308581555849,0.04055621985812191,0.04055621985812191,0.19543005148310694,0.9575934724983167,0.4012574955490975,12.166865957436574,1.1
1260,149,25.795306324278926,53.704693675721074,8.60980845239644,0.0,0.5862901544493209,0.5370469367572107,0.04131130282747775,0.04131130282747775,0.22958868736999294,0.9476479149199932,0.40833888511430005,12.393390848243325,1.1
1320,150,24.392183495180106,54.607816504819894,8.720962031362449,0.0,0.6887660621099788,0.546078165048199,0.04200601269601531,0.04200601269601531,0.25126383854835604,0.9414232535138993,0.414841508357889,12.601803808804592,1.1
1380,150,23.061270380543483,55.43872961945652,8.823228260856187,0.0,0.7537915156450681,0.5543872961945652,0.04264517663035117,0.04264517663035117,0.24395844062807093,0.9438705384637193,0.42081357055452573,12.793552989105349,1.1
1440,151,21.79679341037982,56.20320658962018,8.917317734107097,0.0,0.7318753218842128,0.5620320658962018,0.04323323583816937,0.04323323583816937,0.23197919615970095,0.9476995354873574,0.4262991264575976,12.96997075145081,1.1
1500,151,20.593440643867986,56.906559356132014,9.003884228447017,0.3,0.6959375884791028,0.5690655935613201,0.04377427642779386,0.04377427642779386,0.26888572681919115,0.9368439925253602,0.4313384576348803,13.132282928338155,1.1
1560,151,19.4463248595247,57.5536751404753,9.083529248058499,0.6,0.8066571804575735,0.575536751404753,0.04427205780036562,0.04427205780036562,0.23962113670781424,0.945822482107802,0.4359684126523536,13.281617340109685,1.1
1620,152,18.350949596521183,58.14905040347882,9.156806203505084,0.8999999999999999,0.7188634101234427,0.5814905040347882,0.04473003877190679,0.04473003877190679,0.21238793915566073,0.9541756337620645,0.44022271414849773,13.419011631572035,1.1
1680,152,17.303177911186317,58.69682208881368,9.22422425708476,1.2,0.6371638174669823,0.5869682208881368,0.04515140160677975,0.04515140160677975,0.270997927812804,0.9367611822988707,0.44413223635364174,13.545420482033926,1.1
1740,152,16.299203631601912,59.20079636839809,9.286251860725919,1.5,0.812993783438412,0.5920079636839809,0.045539074129537,0.045539074129537,0.2397688982354962,0.9462849601811659,0.4477252561854429,13.661722238861099,1.1
1800,153,15.335524910553424,59.664475089446576,9.34332001100881,1.7999999999999998,0.7193066947064886,0.5966447508944658,0.04589575006880506,0.04589575006880506,0.27387031211901464,0.9361972063918177,0.4510276806833325,13.768725020641517,1.1
1860,153,14.40891989307029,60.09108010692971,9.39582524392981,2.1,0.8216109363570439,0.6009108010692971,0.04622390777456131,0.04622390777456131,0.24642584711379786,0.9445618089756852,0.4540632532240473,13.867172332368394,1.1
1920,153,13.516424329482106,60.483575670517894,9.444132390217588,2.4,0.7392775413413936,0.604835756705179,0.046525827438859926,0.046525827438859926,0.2817032903491397,0.9340993438708021,0.4568537406806385,13.957748231657977,1.1
1980,153,12.655310978435985,60.844689021564015,9.48857711034634,2.6999999999999997,0.8451098710474192,0.6084468902156401,0.04680360693966462,0.04680360693966462,0.2193278313469357,0.9529230933717852,0.4594191034429306,14.041082081899386,1.1
2040,153,11.823070656757942,61.17692934324206,9.529468226860562,3.0,0.6579834940408071,0.6117692934324206,0.04705917641787851,0.04705917641787851,0.2766608664622145,0.935825410628487,0.46177765000352644,14.117752925363552,1.1
2100,154,11.01739480448341,61.48260519551659,9.567089870217426,3.3,0.8299825993866434,0.6148260519551659,0.04729431168885892,0.04729431168885892,0.2604209285414387,0.9407914461131119,0.4639461776259585,14.188293506657676,1.1
2160,154,10.236159443911156,61.763840556088844,10.0,3.5999999999999996,0.7812627856243162,0.6176384055608884,0.04751064658160681,0.04751064658160681,0.2839847118903373,0.9338088450655416,0.4659401004469535,14.253193974482041,1.1
2220,154,10.0,62.02258957877961,9.8,3.9,0.8519541356710119,0.6202258957877961,0.04770968429136893,0.04770968429136893,0.25872956595599506,0.941465003929749,0.4677735662199643,14.312905287410677,1.1
2280,154,10.0,62.26065017189703,9.6,4.2,0.7761886978679852,0.6226065017189704,0.047892807824536185,0.047892807824536185,0.2631198288543496,0.9402211744735096,0.4694595627795282,14.367842347360854,1.1
2340,154,10.0,62.479676490938076,9.4,4.5,0.7893594865630488,0.6247967649093807,0.0480612896084139,0.0480612896084139,0.22843603521312708,0.9506937052794274,0.4710100151933832,14.41838688252417,1.1
2400,154,10.0,62.68119043242859,9.2,4.8,0.6853081056393813,0.6268119043242859,0.04821630033263738,0.04821630033263738,0.24872093009560386,0.9446702411043738,0.4724358744696955,14.464890099791214,1.1
2460,154,10.0,62.86659220876689,9.0,5.1,0.7461627902868115,0.6286659220876689,0.048358917083666846,0.048358917083666846,0.22774917015128282,0.9510188157880819,0.47374719859855313,14.507675125100052,1.1
2520,154,10.0,63.0371700775493,8.8,5.3999999999999995,0.6832475104538485,0.630371700775493,0.04849013082888408,0.04849013082888408,0.22736226186035574,0.9511873737734469,0.47495322662862177,14.547039248665223,1.1
2580,154,10.0,63.19410929298193,8.6,5.7,0.6820867855810673,0.6319410929298193,0.04861085330229379,0.04861085330229379,0.29282721564797654,0.9315961766265246,0.4760624464103169,14.583255990688137,1.1
2640,155,10.0,63.33850034157702,8.4,6.0,0.8784816469439296,0.6333850034157702,0.04872192333967463,0.04872192333967463,0.27683917459884844,0.9364370169562153,0.4770826565749304,14.616577001902389,1.1
2700,155,10.0,63.471346519359415,8.2,6.3,0.8305175237965453,0.6347134651935942,0.04882411270719955,0.04882411270719955,0.2942980424645206,0.9312402323435236,0.47802102326394164,14.647233812159865,1.1
2760,155,10.0,63.59357090323295,8.0,6.6,0.8828941273935619,0.6359357090323295,0.04891813146402535,0.04891813146402535,0.23392047257903908,0.9493911108118984,0.4788841320734365,14.675439439207603,1.1
2820,155,10.0,63.70602276494731,7.8,6.8999999999999995,0.7017614177371172,0.6370602276494731,0.049004632896113315,0.049004632896113315,0.2714128399126471,0.9381780011846512,0.4796780356344488,14.701389868833994,1.1
2880,155,10.0,63.80948347223227,7.6,7.199999999999999,0.8142385197379413,0.6380948347223228,0.04908421805556329,0.04908421805556329,0.2764932911773288,0.9366856998690267,0.4804082972105247,14.725265416668986,1.1
