time,total_cells,quiescent_percent,activated_percent,proliferating_percent,senescent_percent,apoptotic_percent,avg_activation,avg_miR455,avg_miR148,avg_stress,avg_metabolism,avg_stress_fibers,treatment_efficacy,synergy_index
960,146,30.45179966810087,51.54820033189913,7.891222895074186,0.0,0.6008433379505708,0.5154820033189913,0.014728057237685466,0.014728057237685466,0.22956269285008218,0.9370224150400495,0.40509723614330934,5.891222895074186,1.0
1020,147,28.476475224495417,53.02352477550458,8.05983140291481,0.0,0.6886880785502465,0.5302352477550458,0.015149578507287025,0.015149578507287025,0.24226196383011148,0.9333812422538813,0.4164766713113687,6.05983140291481,1.0
1080,147,26.619111210390088,54.38088878960991,8.21495871881256,0.0,0.7267858914903345,0.5438088878960992,0.015537396797031405,0.015537396797031405,0.25226269612849106,0.9305361498802653,0.42693571082280507,6.214958718812562,1.0
1140,148,24.870276030593644,55.629723969406356,8.357682739360726,0.0,0.7567880883854732,0.5562972396940635,0.015894206848401815,0.015894206848401815,0.28218889894388816,0.9217010130561943,0.4365495644942341,6.357682739360726,1.0
1200,149,23.22129219862932,56.77870780137068,8.488995177299506,0.0,0.8465666968316645,0.5677870780137068,0.016222487943248765,0.016222487943248765,0.284653940556096,0.9210928130104707,0.445387180144652,6.488995177299506,1.0
1260,149,21.664176041531157,57.83582395846884,8.60980845239644,0.0,0.853961821668288,0.5783582395846885,0.0165245211309911,0.0165245211309911,0.2474989726302052,0.9323601166633348,0.4535117824345028,6.6098084523964395,1.0
1320,150,20.191582225578586,58.808417774421414,8.720962031362449,0.0,0.7424969178906156,0.5880841777442142,0.01680240507840612,0.01680240507840612,0.24166070641260456,0.934222750107581,0.46098136276369805,6.720962031362449,1.0
1380,150,18.796752717508376,59.703247282491624,8.823228260856187,0.0,0.7249821192378136,0.5970324728249162,0.017058070652140465,0.017058070652140465,0.25048262497068713,0.9316784407696501,0.46784912504098625,6.823228260856186,1.0
1440,151,17.47346982656289,60.52653017343711,8.917317734107097,0.0,0.7514478749120614,0.6052653017343711,0.017293294335267745,0.017293294335267745,0.2434236260418856,0.9338902299215414,0.4741638916142325,6.917317734107098,1.0
1500,151,16.216013001088612,61.28398699891139,9.003884228447017,0.3,0.7302708781256568,0.6128398699891139,0.01750971057111754,0.01750971057111754,0.24949163148516618,0.9321563947828971,0.4799704731913385,7.003884228447016,1.0
1560,151,15.019119079488142,61.98088092051186,9.083529248058499,0.6,0.7484748944554985,0.6198088092051186,0.017708823120146246,0.017708823120146246,0.28619539138590316,0.9212249118322876,0.48531000617639386,7.083529248058499,1.0
1620,152,13.877945719330505,62.622054280669495,9.156806203505084,0.8999999999999999,0.8585861741577094,0.6262205428066949,0.017892015508762713,0.017892015508762713,0.26889737896798405,0.9264875925131099,0.4902202604881049,7.156806203505085,1.0
1680,152,12.788037750508352,63.21196224949165,9.22422425708476,1.2,0.8066921369039521,0.6321196224949165,0.0180605606427119,0.0180605606427119,0.26004670972857313,0.9292102113385129,0.4947359206114363,7.22422425708476,1.0
1740,152,11.745296218648214,63.754703781351786,9.286251860725919,1.5,0.7801401291857194,0.6375470378135178,0.018215629651814797,0.018215629651814797,0.2922929999366618,0.9195983518797274,0.4988888423534486,7.286251860725919,1.0
1800,153,10.745949903672923,64.25405009632708,9.34332001100881,1.7999999999999998,0.8768789998099854,0.6425405009632708,0.018358300027522024,0.018358300027522024,0.31536146069745663,0.9127348818017718,0.5027082875259593,7.343320011008809,1.0
1860,153,10.0,64.71347088438584,9.39582524392981,2.1,0.9460843820923699,0.6471347088438584,0.018489563109824525,0.018489563109824525,0.2771351401122841,0.9242552832102445,0.5062211385569493,7.39582524392981,1.0
1920,153,10.0,65.1361584144039,9.444132390217588,2.4,0.8314054203368522,0.6513615841440389,0.01861033097554397,0.01861033097554397,0.3013548328321847,0.9170376825405622,0.5094520948361829,7.444132390217588,1.0
1980,153,10.0,65.52504971553047,9.48857711034634,2.6999999999999997,0.9040644984965542,0.6552504971553047,0.01872144277586585,0.01872144277586585,0.2765633099507204,0.9245195841251302,0.512423852425347,7.488577110346339,1.0
2040,153,10.0,65.88284698502991,9.529468226860562,3.0,0.8296899298521613,0.6588284698502991,0.018823670567151403,0.018823670567151403,0.2953478480587662,0.9189251138092307,0.5151572686065857,7.529468226860561,1.0
2100,154,10.0,66.21203636440248,9.567089870217426,3.3,0.8860435441762986,0.6621203636440248,0.01891772467554357,0.01891772467554357,0.2750757358619053,0.9250443691116459,0.517671512603391,7.567089870217427,1.0
2160,154,10.0,66.51490521424952,10.0,3.5999999999999996,0.8252272075857159,0.6651490521424952,0.019004258632642722,0.019004258632642722,0.3107564650265887,0.9143747639450805,0.5199842036824699,7.601703453057088,1.0
2220,154,10.0,66.79355800791649,9.8,3.9,0.9322693950797661,0.6679355800791649,0.01908387371654757,0.01908387371654757,0.30765196627048697,0.9153379596054729,0.522111537732753,7.633549486619028,1.0
2280,154,10.0,67.04993095435066,9.6,4.2,0.9229558988114609,0.6704993095435066,0.019157123129814473,0.019157123129814473,0.2987588337832086,0.9180351991169633,0.5240684033166799,7.662849251925789,1.0
2340,154,10.0,67.28580545177945,9.4,4.5,0.8962765013496259,0.6728580545177946,0.01922451584336556,0.01922451584336556,0.3209789873135868,0.9113961101432702,0.5258684880979988,7.689806337346224,1.0
2400,154,10.0,67.50282046569232,9.2,4.8,0.9629369619407604,0.6750282046569233,0.019286520133054954,0.019286520133054954,0.27597037172946903,0.9249234965343813,0.5275243764684227,7.714608053221981,1.0
2460,154,10.0,67.70248391713358,9.0,5.1,0.8279111151884071,0.6770248391713357,0.019343566833466736,0.019343566833466736,0.30438105299377854,0.9164231108352532,0.5290476391216179,7.737426733386695,1.0
2520,154,10.0,67.88618316043771,8.8,5.3999999999999995,0.9131431589813357,0.6788618316043771,0.019396052331553632,0.019396052331553632,0.27990617785136845,0.9237865675772109,0.5304489152562765,7.758420932621452,1.0
2580,154,10.0,68.0551946232113,8.6,5.7,0.8397185335541053,0.680551946232113,0.019444341320917515,0.019444341320917515,0.26831812068316924,0.9272823003234162,0.5317379880297046,7.777736528367006,1.0
2640,155,10.0,68.21069267554446,8.4,6.0,0.8049543620495077,0.6821069267554447,0.019488769335869852,0.019488769335869852,0.2967184245629575,0.9187799803654606,0.5329238538287373,7.79550773434794,1.0
2700,155,10.0,68.35375779007936,8.2,6.3,0.8901552736888725,0.6835375779007936,0.01952964508287982,0.01952964508287982,0.28890648092925025,0.9211399137543768,0.5340147858753097,7.811858033151927,1.0
2760,155,10.0,68.48538404963548,8.0,6.6,0.8667194427877507,0.6848538404963548,0.019567252585610137,0.019567252585610137,0.2880902959647451,0.9213998122448206,0.5350183926391152,7.826901034244055,1.0
2820,155,10.0,68.60648605455863,7.8,6.8999999999999995,0.8642708878942353,0.6860648605455864,0.019601853158445325,0.019601853158445325,0.27115244434566504,0.9264950079596785,0.5359416714890287,7.84074126337813,1.0
2880,155,10.0,68.7179052777886,7.6,7.199999999999999,0.8134573330369952,0.687179052777886,0.019633687222225315,0.019633687222225315,0.29041300535861914,0.9207295732813043,0.536791057977919,7.853474888890126,1.0
