time,total_cells,quiescent_percent,activated_percent,proliferating_percent,senescent_percent,apoptotic_percent,avg_activation,avg_miR455,avg_miR148,avg_stress,avg_metabolism,avg_stress_fibers,treatment_efficacy,synergy_index
600,126,59.55691938281852,25.44308061718148,6.523214331943374,0.0,0.30000000000000004,0.2544308061718148,0.22616071659716874,0.0,0.1,1.0152321433194338,0.16671760273059552,23.746875242702714,1.2
660,126,57.49323444551813,27.00676555448187,6.8012027652412215,0.0,0.30000000000000004,0.2700676555448187,0.24006013826206107,0.0,0.11860678806973726,1.0124299912314911,0.17456133804852705,25.20631451751641,1.2
720,126,55.55457485271491,28.445425147285096,7.056964470628461,0.0,0.3558203642092118,0.28445425147285097,0.25284822353142306,0.0,0.11964685491434565,1.014675588231981,0.1815321997953233,26.54906347079942,1.2
780,126,53.730944129803405,29.7690558701966,7.292276599146062,0.0,0.3589405647430369,0.297690558701966,0.2646138299573031,0.0,0.1,1.0229227659914606,0.18773770207820858,27.784452145516823,1.2
840,126,52.01314507615689,30.98685492384311,7.508774208683219,0.0,0.30000000000000004,0.3098685492384311,0.27543871043416096,0.0,0.14386007411822468,1.0119297198513648,0.1932709714826887,28.9210645955869,1.2
900,126,50.392715858708556,32.107284141291444,7.707961625118479,0.0,0.4315802223546741,0.3210728414129144,0.285398081255924,0.0,0.14010033387085022,1.0150495160899298,0.1982127864854462,29.966798531872016,1.2
960,126,48.8618712152077,33.1381287847923,7.891222895074186,0.0,0.4203010016125507,0.331381287847923,0.2945611447537093,0.0,0.1263423330711849,1.0210095290293864,0.2026333173193351,30.928920199139476,1.2
1020,126,47.41344835860419,34.08655164139581,8.05983140291481,0.0,0.37902699921355465,0.34086551641395807,0.3029915701457405,0.0,0.10911932975670657,1.027862515102136,0.206593611194012,31.814114865302752,1.2
1080,126,46.04085720667934,34.95914279332066,8.21495871881256,0.0,0.3273579892701197,0.3495914279332066,0.3107479359406281,0.0,0.10420362234627344,1.0308885004842436,0.21014686096878554,32.628533273765946,1.2
1140,126,44.73803459109592,35.76196540890408,8.357682739360726,0.0,0.3126108670388203,0.35761965408904084,0.3178841369680363,0.0,0.1213009815675484,1.0271865329233427,0.21333948960537513,33.37783438164381,1.2
1200,126,43.49940212769028,36.50059787230972,8.488995177299506,0.0,0.36390294470264517,0.3650059787230972,0.3244497588649753,0.0,0.1,1.034889951772995,0.21621207783864851,34.067224680822406,1.2
1260,126,42.31982745527003,37.18017254472997,8.60980845239644,0.0,0.30000000000000004,0.3718017254472997,0.330490422619822,0.0,0.1555034496284792,1.0194470496354207,0.21880015835857122,34.70149437508131,1.2
1320,126,41.19458857358622,37.80541142641378,8.720962031362449,0.0,0.46651034888543763,0.37805411426413776,0.3360481015681225,0.0,0.13671362695452044,1.0261955322272684,0.22113489628268204,35.28505066465286,1.2
1380,126,40.119341032683955,38.380658967316045,8.823228260856187,0.0,0.4101408808635613,0.38380658967316045,0.34116141304280934,0.0,0.11330664705926981,1.0342402884907809,0.2232436727189846,35.821948369494976,1.2
1440,126,39.09008774564757,38.90991225435243,8.917317734107097,0.0,0.33991994117780944,0.3890991225435243,0.34586588670535495,0.0,0.13120111489700642,1.029812842871969,0.22515058569255283,36.31591810406227,1.2
1500,126,38.10315121498554,39.39684878501446,9.003884228447017,0.3,0.39360334469101926,0.39396848785014466,0.35019421142235085,0.0,0.10729752927319049,1.037849583502513,0.2268768805662358,36.77039219934684,1.2
1560,126,37.15514797967094,39.84485202032906,9.083529248058499,0.6,0.3218925878195715,0.3984485202032906,0.35417646240292494,0.0,0.1,1.040835292480585,0.22844132026805206,37.18852855230712,1.2
1620,126,36.24296510528389,40.25703489471611,9.156806203505084,0.8999999999999999,0.30000000000000004,0.40257034894716104,0.3578403101752543,0.0,0.1266752924045037,1.0335654743136997,0.22986050409557685,37.5732325684017,1.2
1680,126,35.36373855389822,40.63626144610178,9.22422425708476,1.2,0.3800258772135111,0.4063626144610178,0.361211212854238,0.0,0.1,1.0422422425708475,0.2311491425588409,37.92717734969499,1.2
1740,126,34.514833283416706,40.985166716583294,9.286251860725919,1.5,0.30000000000000004,0.40985166716583293,0.364312593036296,0.0,0.11298431222172882,1.0389672249407405,0.2323202946123889,38.25282226881107,1.2
1800,126,33.693824938075444,41.306175061924556,9.34332001100881,1.7999999999999998,0.33895293666518644,0.41306175061924555,0.36716600055044046,0.0,0.14559725102574386,1.0297540248023649,0.2333855726840481,38.55243005779625,1.2
1860,126,32.89848300289482,41.60151699710518,9.39582524392981,2.1,0.4367917530772316,0.4160151699710518,0.3697912621964905,0.0,0.12154807522058804,1.0374938298731218,0.23435532010709248,38.828082530631505,1.2
1920,126,32.126755305026066,41.873244694973934,9.444132390217588,2.4,0.36464422566176413,0.4187324469497393,0.3722066195108794,0.0,0.12266360757734907,1.0376422416289712,0.23523876488223555,39.08169504864234,1.2
1980,126,31.376753754301838,42.12324624569816,9.48857711034634,2.6999999999999997,0.3679908227320472,0.4212324624569816,0.37442885551731697,0.0,0.1021565568982376,1.0442388040339923,0.23604415311789964,39.315029829318284,1.2
2040,126,30.646741223909345,42.353258776090655,9.529468226860562,3.0,0.3064696706947128,0.4235325877609066,0.3764734113430281,0.0,0.1534781998105595,1.0292512223254378,0.23677886500598033,39.529708191017946,1.2
2100,126,29.93511948002697,42.56488051997303,9.567089870217426,3.3,0.46043459943167847,0.4256488051997303,0.37835449351087136,0.0,0.12125509784377791,1.0392943693490408,0.2374495157726793,39.727221818641496,1.2
2160,126,29.24041807655388,42.75958192344612,10.0,3.5999999999999996,0.36376529353133374,0.4275958192344612,0.38008517265285446,0.0,0.1217966352475035,1.0394780439563198,0.23806204368877285,39.908943128549716,1.2
2220,126,28.561284137767963,42.93871586223204,9.8,3.9,0.3653899057425105,0.42938715862232035,0.38167747433095145,0.0,0.12484385725098444,1.0388823376908949,0.23862178692146535,40.0761348047499,1.2
2280,126,27.89647295791744,43.10352704208256,9.6,4.2,0.3745315717529533,0.4310352704208256,0.3831424625962895,0.0,0.11461072776084397,1.0422452741910047,0.23913355075272916,40.22995857261039,1.2
2340,126,27.24483935242749,43.25516064757251,9.4,4.5,0.3438321832825319,0.4325516064757251,0.3844903168673112,0.0,0.1,1.0468980633734621,0.2396016664699778,40.371483271067675,1.2
2400,126,26.605329700626356,43.394670299373644,9.2,4.8,0.30000000000000004,0.43394670299373644,0.38573040266109904,0.0,0.1,1.0471460805322197,0.24003004304828174,40.5016922794154,1.2
2460,126,25.976974624699842,43.52302537530016,9.0,5.1,0.30000000000000004,0.43523025375300156,0.38687133666933476,0.0,0.1,1.0473742673338668,0.24042221258425248,40.62149035028015,1.2
2520,126,25.358882254004335,43.641117745995665,8.8,5.3999999999999995,0.30000000000000004,0.43641117745995667,0.38792104663107263,0.0,0.12730523762714127,1.039392638038072,0.24078137030603566,40.73170989626262,1.2
2580,126,24.75023202793559,43.74976797206441,8.6,5.7,0.3819157128814238,0.43749767972064413,0.3888868264183503,0.0,0.1024409576348169,1.047045077993225,0.24111040986806528,40.83311677392678,1.2
2640,126,24.150268994292837,43.84973100570716,8.4,6.0,0.3073228729044507,0.43849731005707165,0.38977538671739703,0.0,0.1372446094191688,1.0367816945177288,0.24141195454035594,40.92641560532669,1.2
2700,126,23.55829856352041,43.94170143647959,8.2,6.3,0.4117338282575064,0.4394170143647959,0.3905929016575964,0.0,0.11339764195293192,1.0440992877456396,0.24168838481762017,41.01225467404762,1.2
2760,126,22.97368168237719,44.02631831762281,8.0,6.6,0.3401929258587958,0.4402631831762281,0.3913450517122028,0.0,0.10204539535804565,1.0476553917350269,0.2419418629012513,41.09123042978129,1.2
2820,126,22.395830393498017,44.10416960650198,7.8,6.8999999999999995,0.30613618607413695,0.44104169606501986,0.3920370631689065,0.0,0.11568851057189981,1.0437008594622115,0.242174354445383,41.16389163273519,1.2
2880,126,21.82420374999304,44.17579625000696,7.6,7.199999999999999,0.3470655317156994,0.4417579625000696,0.3926737444445063,0.0,0.1,1.0485347488889012,0.24238764790528566,41.230743166673165,1.2
